	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
264	17546	Louvre	357488	Paris_Saint-Germain_F.C.	25.75	Louvre	Paris_Saint-Germain	لوور	باشگاه_فوتبال_پاری_سن-ژرمن	Musée_du_Louvre	Paris_Saint-Germain_Football_Club	Museo_del_Louvre	Paris_Saint-Germain_Football_Club	ルーヴル美術館	パリ・サンジェルマンFC	Luwr	Paris_Saint-Germain_F.C.	Лувр	Пари_Сен-Жермен
265	4689264	Australia	17515	Luxembourg	25.75	Australien	Luxemburg	استرالیا	لوکزامبورگ	Australie	Luxembourg	Australia	Lussemburgo	オーストラリア	ルクセンブルク	Australia	Luksemburg	Австралия	Люксембург
266	33265	Winston_Churchill	21209639	Danube	25.75	Winston_Churchill	Donau	وینستون_چرچیل	دانوب	Winston_Churchill	Danube	Winston_Churchill	Danubio	ウィンストン・チャーチル	ドナウ川		Dunaj	Черчилль,_Уинстон	Дунай
267	307	Abraham_Lincoln	1950	American_Civil_Liberties_Union	25.6	Abraham_Lincoln	American_Civil_Liberties_Union	آبراهام_لینکلن	اتحادیه_آزادی‌های_مدنی_آمریکا	Abraham_Lincoln	Union_américaine_pour_les_libertés_civiles	Abraham_Lincoln	American_Civil_Liberties_Union	エイブラハム・リンカーン	アメリカ自由人権協会	Abraham_Lincoln	American_Civil_Liberties_Union	Линкольн,_Авраам	Американский_союз_защиты_гражданских_свобод
268	339	Ayn_Rand	15641	Joseph_Stalin	25.6	Ayn_Rand	Josef_Stalin	آین_رند	ژوزف_استالین	Ayn_Rand	Joseph_Staline	Ayn_Rand	Iosif_Stalin	アイン・ランド	ヨシフ・スターリン	Ayn_Rand	Józef_Stalin	Айн_Рэнд	Сталин,_Иосиф_Виссарионович
269	3434750	United_States	335244	Goldman_Sachs	25.6	Vereinigte_Staaten	Goldman_Sachs	ایالات_متحده_آمریکا	گلدمن_ساکس	États-Unis	Goldman_Sachs	Stati_Uniti_d'America	Goldman_Sachs	アメリカ合衆国	ゴールドマン・サックス	Stany_Zjednoczone	Goldman_Sachs	Соединённые_Штаты_Америки	Goldman_Sachs
270	30172853	Nicholas_II_of_Russia	10979	Franklin_D._Roosevelt	25.4	Nikolaus_II._(Russland)	Franklin_D._Roosevelt	نیکلای_دوم	فرانکلین_دلانو_روزولت	Nicolas_II	Franklin_Delano_Roosevelt	Nicola_II_di_Russia	Franklin_Delano_Roosevelt	ニコライ2世	フランクリン・ルーズベルト	Mikołaj_II_Romanow	Franklin_Delano_Roosevelt	Николай_II	Рузвельт,_Франклин_Делано
271	534366	Barack_Obama	31956	United_Nations_Security_Council	24.6	Barack_Obama	Sicherheitsrat_der_Vereinten_Nationen	باراک_اوباما	شورای_امنیت_سازمان_ملل_متحد	Barack_Obama	Conseil_de_sécurité_des_Nations_unies	Barack_Obama	Consiglio_di_sicurezza_delle_Nazioni_Unite	バラク・オバマ	国際連合安全保障理事会	Barack_Obama	Rada_Bezpieczeństwa_Organizacji_Narodów_Zjednoczonych	Обама,_Барак	Совет_Безопасности_ООН
272	534366	Barack_Obama	282752	National_Endowment_for_the_Arts	24.6	Barack_Obama	National_Endowment_for_the_Arts	باراک_اوباما	موقوفه_ملی_هنرها	Barack_Obama	National_Endowment_for_the_Arts	Barack_Obama	National_Endowment_for_the_Arts	バラク・オバマ		Barack_Obama	National_Endowment_for_the_Arts	Обама,_Барак	
273	22989	Paris	12537	Guangzhou	24.5	Paris	Guangzhou	پاریس	گوانگ‌ژو	Paris	Canton_(Chine)	Parigi	Canton	パリ	広州市	Paryż	Kanton_(Chiny)	Париж	Гуанчжоу
274	4497	Bugatti	18933266	Boeing	24.2	Bugatti	Boeing	بوگاتی	بوئینگ		Boeing		Boeing	ブガッティ	ボーイング		Boeing		Boeing
275	49031	River_Thames	48093	Carnegie_Mellon_University	24.0	Themse	Carnegie_Mellon_University	تیمز	دانشگاه_کارنگی_ملون	Tamise	Université_Carnegie-Mellon	Tamigi	Università_Carnegie_Mellon	テムズ川	カーネギーメロン大学	Tamiza	Carnegie_Mellon_University	Темза	Университет_Карнеги_—_Меллона
276	100254	Arjuna	17123	Karachi	24.0	Arjuna_(Mythologie)	Karatschi	ارجن	کراچی	Arjuna	Karachi	Arjuna	Karachi	アルジュナ	カラチ	Ardźuna	Karaczi	Арджуна	Карачи
277	241636	Cao_Cao	17867	London	24.0	Cao_Cao	London	سائو_سائو	لندن	Cao_Cao	Londres	Cáo_Cāo	Londra	曹操	ロンドン	Cao_Cao	Londyn	Цао_Цао	Лондон
278	875053	American_Ballet_Theatre	60706	National_Collegiate_Athletic_Association	23.8	American_Ballet_Theatre	National_Collegiate_Athletic_Association		اتحادیه_ملی_ورزش_دانشگاهی	American_Ballet_Theatre	National_Collegiate_Athletic_Association	American_Ballet_Theatre	National_Collegiate_Athletic_Association	アメリカン・バレエ・シアター	全米大学体育協会		National_Collegiate_Athletic_Association	Американский_театр_балета	Национальная_ассоциация_студенческого_спорта
279	22614	Oscar_Wilde	22989	Paris	23.6	Oscar_Wilde	Paris	اسکار_وایلد	پاریس	Oscar_Wilde	Paris	Oscar_Wilde	Parigi	オスカー・ワイルド	パリ	Oscar_Wilde	Paryż	Уайльд,_Оскар	Париж
280	1022756	James_Patterson	753103	Chicago_Police_Department	23.25	James_Patterson	Chicago_Police_Department	جیمز_پترسون	اداره_پلیس_شیکاگو	James_Patterson	Chicago_Police_Department	James_Patterson	Chicago_Police_Department	ジェイムズ・パタースン	シカゴ市警察	James_Patterson		Паттерсон,_Джеймс	
281	5058628	Dick_Cheney	14653	Iran	23.0	Dick_Cheney	Iran	دیک_چینی	ایران	Dick_Cheney	Iran	Dick_Cheney	Iran	ディック・チェイニー	イラン	Dick_Cheney	Iran	Чейни,_Дик	Иран
282	3301347	Tony_Blair	17546	Louvre	23.0	Tony_Blair	Louvre	تونی_بلر	لوور	Tony_Blair	Musée_du_Louvre	Tony_Blair	Museo_del_Louvre	トニー・ブレア	ルーヴル美術館	Tony_Blair	Luwr	Блэр,_Тони	Лувр
283	1022756	James_Patterson	5042916	Canada	22.75	James_Patterson	Kanada	جیمز_پترسون	کانادا	James_Patterson	Canada	James_Patterson	Canada	ジェイムズ・パタースン	カナダ	James_Patterson	Kanada	Паттерсон,_Джеймс	Канада
284	3414021	George_W._Bush	287713	United_States_Olympic_&_Paralympic_Committee	22.75	George_W._Bush	United_States_Olympic_Committee	جرج_دابلیو._بوش	کمیته_المپیک_ایالات_متحده	George_W._Bush	Comité_olympique_des_États-Unis	George_W._Bush	Comitato_Olimpico_degli_Stati_Uniti	ジョージ・W・ブッシュ	アメリカオリンピック委員会	George_W._Bush		Буш,_Джордж_Уокер	Олимпийский_и_паралимпийский_комитет_США
285	13919	Hezbollah	1753136	University_of_Hamburg	22.6	Hisbollah	Universität_Hamburg	حزب‌الله_لبنان	دانشگاه_هامبورگ	Hezbollah	Université_de_Hambourg	Hezbollah	Università_di_Amburgo	ヒズボラ	ハンブルク大学	Hezbollah	Uniwersytet_Hamburski	Хезболла	Гамбургский_университет
286	3970	British_Airways	31797	University_of_Oxford	22.5	British_Airways	University_of_Oxford	بریتیش_ایرویز	دانشگاه_آکسفورد	British_Airways	Université_d'Oxford	British_Airways	Università_di_Oxford	ブリティッシュ・エアウェイズ	オックスフォード大学	British_Airways	Uniwersytet_Oksfordzki	British_Airways	Оксфордский_университет
287	31717	United_Kingdom	357488	Paris_Saint-Germain_F.C.	22.5	Vereinigtes_Königreich	Paris_Saint-Germain	بریتانیا	باشگاه_فوتبال_پاری_سن-ژرمن	Royaume-Uni	Paris_Saint-Germain_Football_Club	Regno_Unito	Paris_Saint-Germain_Football_Club	イギリス	パリ・サンジェルマンFC	Wielka_Brytania	Paris_Saint-Germain_F.C.	Великобритания	Пари_Сен-Жермен
288	377295	AmeriCorps	5582215	Child_protective_services	22.25	AmeriCorps				AmeriCorps	Child_Protective_Services				児童保護サービス			Амери-Корпус	
289	444222	Narendra_Modi	1019722	Indian_Space_Research_Organisation	22.25	Narendra_Modi	Indian_Space_Research_Organisation	نارندرا_مودی	سازمان_پژوهش‌های_فضایی_هند	Narendra_Modi	Organisation_indienne_pour_la_recherche_spatiale	Narendra_Modi	Indian_Space_Research_Organisation	ナレンドラ・モディ	インド宇宙研究機関	Narendra_Modi	Indyjska_Organizacja_Badań_Kosmicznych	Моди,_Нарендра	Индийская_организация_космических_исследований
290	10221	Euphrates	18987	Mexico_City	22.2	Euphrat	Mexiko-Stadt	فرات	مکزیکو_سیتی	Euphrate	Mexico	Eufrate	Città_del_Messico	ユーフラテス川	メキシコシティ	Eufrat	Meksyk_(miasto)	Евфрат	Мехико
291	22621	Oceania	26769	South_America	22.0	Australien_und_Ozeanien	Südamerika		آمریکای_جنوبی		Amérique_du_Sud		America_meridionale	オセアニア	南アメリカ	Australia_i_Oceania	Ameryka_Południowa	Австралия_и_Океания	Южная_Америка
292	20076	Martin_Luther_King_Jr.	736	Albert_Einstein	21.75	Martin_Luther_King	Albert_Einstein	مارتین_لوتر_کینگ_جونیور	آلبرت_اینشتین	Martin_Luther_King	Albert_Einstein	Martin_Luther_King	Albert_Einstein	マーティン・ルーサー・キング・ジュニア	アルベルト・アインシュタイン	Martin_Luther_King	Albert_Einstein	Кинг,_Мартин_Лютер	Эйнштейн,_Альберт
293	3354	Berlin	9474	European_Central_Bank	21.75	Berlin	Europäische_Zentralbank	برلین	بانک_مرکزی_اروپا	Berlin	Banque_centrale_européenne	Berlino	Banca_centrale_europea	ベルリン	欧州中央銀行	Berlin	Europejski_Bank_Centralny	Берлин	Европейский_центральный_банк
294	55866	Vienna	18271	Lamborghini	21.75	Wien	Lamborghini	وین	لامبورگینی	Vienne_(Autriche)	Lamborghini	Vienna	Lamborghini	ウィーン	ランボルギーニ	Wiedeń	Lamborghini	Вена	Lamborghini
295	36787	Budapest	27643	Shanghai	21.25	Budapest	Shanghai	بوداپست	شانگهای	Budapest	Shanghai	Budapest	Shanghai	ブダペスト	上海市	Budapeszt	Szanghaj	Будапешт	Шанхай
296	17675	Lithuania	190903	Royal_New_Zealand_Air_Force	21.0	Litauen	Royal_New_Zealand_Air_Force	لیتوانی	نیروی_هوایی_سلطنتی_نیوزیلند	Lituanie	Force_aérienne_royale_néo-zélandaise	Lituania	Royal_New_Zealand_Air_Force	リトアニア		Litwa	Royal_New_Zealand_Air_Force	Литва	Королевские_военно-воздушные_силы_Новой_Зеландии
297	43356	Tiger_Woods	186853	United_States_Soccer_Federation	21.0	Tiger_Woods	United_States_Soccer_Federation	تایگر_وودز	فدراسیون_فوتبال_ایالات_متحده_آمریکا	Tiger_Woods	Fédération_des_États-Unis_de_soccer	Tiger_Woods	Federazione_calcistica_degli_Stati_Uniti_d'America	タイガー・ウッズ	アメリカ合衆国サッカー連盟	Tiger_Woods		Вудс,_Тайгер	Федерация_футбола_США
298	36787	Budapest	286162	Romanian_Academy	21.0	Budapest	Rumänische_Akademie	بوداپست		Budapest	Académie_roumaine	Budapest	Accademia_romena	ブダペスト		Budapeszt	Academia_Română	Будапешт	Румынская_академия
299	172326	FC_Bayern_Munich	512737	German_Army	21.0	FC_Bayern_München	Heer_(Bundeswehr)	باشگاه_فوتبال_بایرن_مونیخ	ارتش_آلمان	Bayern_Munich	Heer_(Bundeswehr)	Fußball-Club_Bayern_München	Heer_(Bundeswehr)	FCバイエルン・ミュンヘン	ドイツ陸軍_(ドイツ連邦軍)	Bayern_Monachium	Heer	Бавария_(футбольный_клуб)	Сухопутные_войска_Германии
300	172185	World_Economic_Forum	40362480	Communist_Party_of_Great_Britain	21.0	Weltwirtschaftsforum	Communist_Party_of_Great_Britain	مجمع_جهانی_اقتصاد	حزب_کمونیست_بریتانیای_کبیر	Forum_économique_mondial	Parti_communiste_de_Grande-Bretagne	Forum_economico_mondiale	Partito_Comunista_di_Gran_Bretagna	世界経済フォーラム	グレートブリテン共産党	Światowe_Forum_Ekonomiczne	Komunistyczna_Partia_Wielkiej_Brytanii	Всемирный_экономический_форум	Коммунистическая_партия_Великобритании_(1920)
301	222417	A._R._Rahman	47905	Kolkata	20.8	A._R._Rahman	Kalkutta	ای.آر._رحمان	کلکته	Allah_Rakha_Rahman	Calcutta	A._R._Rahman	Calcutta	A・R・ラフマーン	コルカタ	A.R._Rahman	Kolkata	Рахман,_Алла_Ракха	Калькутта
302	1216	Athens	287713	United_States_Olympic_&_Paralympic_Committee	20.6	Athen	United_States_Olympic_Committee	آتن	کمیته_المپیک_ایالات_متحده	Athènes	Comité_olympique_des_États-Unis	Atene	Comitato_Olimpico_degli_Stati_Uniti	アテネ	アメリカオリンピック委員会	Ateny		Афины	Олимпийский_и_паралимпийский_комитет_США
303	7977772	Dilma_Rousseff	5222	Colombia	20.6	Dilma_Rousseff	Kolumbien	دیلما_روسف	کلمبیا	Dilma_Rousseff	Colombie	Dilma_Rousseff	Colombia	ジルマ・ルセフ	コロンビア	Dilma_Rousseff	Kolumbia	Русеф,_Дилма	Колумбия
304	313870	Mount_Ararat	606848	Catholic_Church	20.25	Ararat	Römisch-katholische_Kirche	کوه_آرارات	کلیسای_کاتولیک	Mont_Ararat	Église_catholique	Ararat	Chiesa_cattolica	アララト山	カトリック教会	Ararat	Kościół_katolicki	Арарат	Католическая_церковь
305	170409	Colin_Firth	13041163	Adele	20.25	Colin_Firth	Adele_(Sängerin)	کالین_فرث	ادل	Colin_Firth	Adele	Colin_Firth	Adele_(cantante)	コリン・ファース	アデル_(歌手)	Colin_Firth	Adele	Ферт,_Колин	Адель_(певица)
306	21255	North_Korea	23440	Philippines	19.75	Nordkorea	Philippinen	کره_شمالی	فیلیپین	Corée_du_Nord	Philippines	Corea_del_Nord	Filippine	朝鮮民主主義人民共和国	フィリピン	Korea_Północna	Filipiny	Корейская_Народно-Демократическая_Республика	Филиппины
307	37966	Himalayas	18959138	Antarctica	19.75	Himalaya	Antarktika	هیمالیا	جنوبگان	Himalaya	Antarctique	Himalaya	Antartide	ヒマラヤ山脈	南極大陸	Himalaje	Antarktyda	Гималаи	Антарктида
308	25391	Russia	21939	National_Security_Agency	19.6	Russland	National_Security_Agency	روسیه	آژانس_امنیت_ملی	Russie	National_Security_Agency	Russia	National_Security_Agency	ロシア	アメリカ国家安全保障局	Rosja	National_Security_Agency	Россия	Агентство_национальной_безопасности
309	3434750	United_States	69123	Forbidden_City	19.6	Vereinigte_Staaten	Verbotene_Stadt	ایالات_متحده_آمریکا	شهر_ممنوعه	États-Unis	Cité_interdite	Stati_Uniti_d'America	Città_Proibita	アメリカ合衆国	紫禁城	Stany_Zjednoczone	Zakazane_Miasto	Соединённые_Штаты_Америки	Запретный_город
310	46817	Mount_Vesuvius	27643	Shanghai	19.5	Vesuv	Shanghai	وزوو	شانگهای	Vésuve	Shanghai	Vesuvio	Shanghai	ヴェスヴィオ	上海市	Wezuwiusz	Szanghaj	Везувий	Шанхай
311	419342	David_Cameron	197867	London_Stock_Exchange	19.5	David_Cameron	London_Stock_Exchange	دیوید_کامرون	بورس_لندن	David_Cameron	Bourse_de_Londres	David_Cameron	London_Stock_Exchange	デーヴィッド・キャメロン	ロンドン証券取引所	David_Cameron	London_Stock_Exchange	Кэмерон,_Дэвид	Лондонская_фондовая_биржа
312	19004	Moscow	512737	German_Army	19.25	Moskau	Heer_(Bundeswehr)	مسکو	ارتش_آلمان	Moscou	Heer_(Bundeswehr)	Mosca_(Russia)	Heer_(Bundeswehr)	モスクワ	ドイツ陸軍_(ドイツ連邦軍)	Moskwa	Heer	Москва	Сухопутные_войска_Германии
313	93729	World_Boxing_Organization	26328	Royal_Australian_Air_Force	19.25	World_Boxing_Organization	Royal_Australian_Air_Force	سازمان_جهانی_بوکس	نیروی_هوایی_سلطنتی_استرالیا	World_Boxing_Organization	Force_aérienne_royale_australienne	World_Boxing_Organization	Royal_Australian_Air_Force	世界ボクシング機構	オーストラリア空軍	World_Boxing_Organization	Royal_Australian_Air_Force	Всемирная_боксёрская_организация	Королевские_военно-воздушные_силы_Австралии
314	200414	Boston_Pops_Orchestra	248437	University_of_Massachusetts_Amherst	19.0	Boston_Pops_Orchestra	University_of_Massachusetts_Amherst	ارکستر_بوستون_پاپس	دانشگاه_ماساچوست_در_امهرست	Orchestre_Boston_Pops	Université_du_Massachusetts_à_Amherst	Boston_Pops_Orchestra		ボストン・ポップス・オーケストラ	マサチューセッツ大学アマースト校		University_of_Massachusetts_Amherst		
315	44361	Congo_River	365927	Mount_Kenya	18.8	Kongo_(Fluss)	Mount-Kenya-Massiv	کنگو_(رود)	کوه_کنیا	Congo_(fleuve)	Mont_Kenya	Congo_(fiume)	Monte_Kenya	コンゴ川	ケニア山	Kongo_(rzeka)	Kenia_(góra)	Конго_(река)	Кения_(гора)
316	16027	J._K._Rowling	736	Albert_Einstein	18.4	Joanne_K._Rowling	Albert_Einstein	جی.کی._رولینگ	آلبرت_اینشتین	J._K._Rowling	Albert_Einstein	J._K._Rowling	Albert_Einstein	J・K・ローリング	アルベルト・アインシュタイン	J.K._Rowling	Albert_Einstein	Роулинг,_Джоан	Эйнштейн,_Альберт
317	5405	China	287713	United_States_Olympic_&_Paralympic_Committee	18.25	Volksrepublik_China	United_States_Olympic_Committee	چین	کمیته_المپیک_ایالات_متحده	Chine	Comité_olympique_des_États-Unis	Cina	Comitato_Olimpico_degli_Stati_Uniti	中華人民共和国	アメリカオリンピック委員会	Chińska_Republika_Ludowa		Китай	Олимпийский_и_паралимпийский_комитет_США
