	source_pid	source_ptitle	target_pid	target_ptitle	mean_score	source_ptitle_de	target_ptitle_de	source_ptitle_fa	target_ptitle_fa	source_ptitle_fr	target_ptitle_fr	source_ptitle_it	target_ptitle_it	source_ptitle_ja	target_ptitle_ja	source_ptitle_pl	target_ptitle_pl	source_ptitle_ru	target_ptitle_ru
240	49031	River_Thames	165813	Manchester_City_F.C.	41.5	Themse	Manchester_City	تیمز	باشگاه_فوتبال_منچستر_سیتی	Tamise	Manchester_City_Football_Club	Tamigi	Manchester_City_Football_Club	テムズ川	マンチェスター・シティFC	Tamiza	Manchester_City_F.C.	Темза	Манчестер_Сити
241	19189	Mumbai	27318	Singapore	41.3333	Mumbai	Singapur	بمبئی	سنگاپور	Bombay	Singapour	Mumbai	Singapore	ムンバイ	シンガポール	Mumbaj	Singapur	Мумбаи	Сингапур
242	3970	British_Airways	31797	University_of_Oxford	41.1667	British_Airways	University_of_Oxford	بریتیش_ایرویز	دانشگاه_آکسفورد	British_Airways	Université_d'Oxford	British_Airways	Università_di_Oxford	ブリティッシュ・エアウェイズ	オックスフォード大学	British_Airways	Uniwersytet_Oksfordzki	British_Airways	Оксфордский_университет
243	40379651	IBM	93825	Monsanto	41.0	IBM	Monsanto	آی‌بی‌ام	مونسانتو	IBM	Monsanto	IBM	Monsanto_Company	IBM	モンサント_(企業)	IBM	Monsanto	IBM	Monsanto_Company
244	166959	Matt_Damon	282752	National_Endowment_for_the_Arts	40.75	Matt_Damon	National_Endowment_for_the_Arts	مت_دیمون	موقوفه_ملی_هنرها	Matt_Damon	National_Endowment_for_the_Arts	Matt_Damon	National_Endowment_for_the_Arts	マット・デイモン		Matt_Damon	National_Endowment_for_the_Arts	Деймон,_Мэтт	
245	21255	North_Korea	23440	Philippines	40.5	Nordkorea	Philippinen	کره_شمالی	فیلیپین	Corée_du_Nord	Philippines	Corea_del_Nord	Filippine	朝鮮民主主義人民共和国	フィリピン	Korea_Północna	Filipiny	Корейская_Народно-Демократическая_Республика	Филиппины
246	44361	Congo_River	365927	Mount_Kenya	40.5	Kongo_(Fluss)	Mount-Kenya-Massiv	کنگو_(رود)	کوه_کنیا	Congo_(fleuve)	Mont_Kenya	Congo_(fiume)	Monte_Kenya	コンゴ川	ケニア山	Kongo_(rzeka)	Kenia_(góra)	Конго_(река)	Кения_(гора)
247	12067	Ghana	5843419	France	40.5	Ghana	Frankreich	غنا	فرانسه	Ghana	France	Ghana	Francia	ガーナ	フランス	Ghana	Francja	Гана	Франция
248	213163	Gary_Oldman	18110	Los_Angeles	40.0	Gary_Oldman	Los_Angeles	گری_اولدمن	لس_آنجلس	Gary_Oldman	Los_Angeles	Gary_Oldman	Los_Angeles	ゲイリー・オールドマン	ロサンゼルス	Gary_Oldman	Los_Angeles	Олдмен,_Гэри	Лос-Анджелес
249	9316	England	18947898	Amnesty_International	39.5	England	Amnesty_International	انگلستان	عفو_بین‌الملل	Angleterre	Amnesty_International	Inghilterra	Amnesty_International	イングランド	アムネスティ・インターナショナル	Anglia	Amnesty_International	Англия	Amnesty_International
250	18603746	Beijing	15147	International_Olympic_Committee	39.3333	Peking	Internationales_Olympisches_Komitee	پکن	کمیته_بین‌المللی_المپیک	Pékin	Comité_international_olympique	Pechino	Comitato_Olimpico_Internazionale	北京市	国際オリンピック委員会	Pekin	Międzynarodowy_Komitet_Olimpijski	Пекин	Международный_олимпийский_комитет
251	10672	Frank_Zappa	1485905	The_Mothers_of_Invention	39.25	Frank_Zappa	The_Mothers_of_Invention	فرانک_زاپا	مادرز_آو_اینونشن	Frank_Zappa	The_Mothers_of_Invention	Frank_Zappa	The_Mothers_of_Invention	フランク・ザッパ	マザーズ・オブ・インヴェンション	Frank_Zappa	The_Mothers_of_Invention	Заппа,_Фрэнк	The_Mothers_of_Invention
252	158454	Dale_Earnhardt_Jr.	18271	Lamborghini	38.8333	Dale_Earnhardt_junior	Lamborghini		لامبورگینی	Dale_Earnhardt_Jr.	Lamborghini	Dale_Earnhardt_Jr.	Lamborghini	デイル・アーンハート・ジュニア	ランボルギーニ	Dale_Earnhardt_Jr.	Lamborghini	Эрнхардт,_Дейл_(младший)	Lamborghini
253	15924	Julius_Caesar	90050	Nefertiti	38.5	Gaius_Iulius_Caesar	Nofretete	ژولیوس_سزار	نفرتیتی	Jules_César	Néfertiti	Gaio_Giulio_Cesare	Nefertiti	ガイウス・ユリウス・カエサル	ネフェルティティ	Gajusz_Juliusz_Cezar	Nefertiti	Гай_Юлий_Цезарь	Нефертити
254	31577	Tallinn	19004	Moscow	38.4	Tallinn	Moskau	تالین	مسکو	Tallinn	Moscou	Tallinn	Mosca_(Russia)	タリン	モスクワ	Tallinn	Moskwa	Таллин	Москва
255	17888	Leon_Trotsky	22413	Oliver_Cromwell	38.2	Leo_Trotzki	Oliver_Cromwell	لئون_تروتسکی	الیور_کرامول	Léon_Trotski	Oliver_Cromwell	Lev_Trockij	Oliver_Cromwell	レフ・トロツキー	オリバー・クロムウェル	Lew_Trocki	Oliver_Cromwell	Троцкий,_Лев_Давидович	Кромвель,_Оливер
256	32897	William_Shakespeare	156257	London_Symphony_Orchestra	38.2	William_Shakespeare	London_Symphony_Orchestra	ویلیام_شکسپیر	ارکستر_سمفونیک_لندن	William_Shakespeare	Orchestre_symphonique_de_Londres	William_Shakespeare	Orchestra_Sinfonica_di_Londra	ウィリアム・シェイクスピア	ロンドン交響楽団	William_Shakespeare	London_Symphony_Orchestra	Шекспир,_Уильям	Лондонский_симфонический_оркестр
257	18949836	Electronic_Frontier_Foundation	1092923	Google	37.0	Electronic_Frontier_Foundation	Google_LLC	بنیاد_مرزهای_الکترونیکی	گوگل	Electronic_Frontier_Foundation	Google	Electronic_Frontier_Foundation	Google_(azienda)	電子フロンティア財団	Google	Electronic_Frontier_Foundation	Google	Фонд_электронных_рубежей	Google_(компания)
258	9288	Elvis_Presley	64673	Bruce_Willis	36.8333	Elvis_Presley	Bruce_Willis	الویس_پرسلی	بروس_ویلیس	Elvis_Presley	Bruce_Willis	Elvis_Presley	Bruce_Willis	エルヴィス・プレスリー	ブルース・ウィリス	Elvis_Presley	Bruce_Willis	Пресли,_Элвис	Уиллис,_Брюс
259	645042	New_York_City	37988	United_States_National_Guard	36.8333	New_York_City		نیویورک		New_York		New_York		ニューヨーク		Nowy_Jork		Нью-Йорк	
260	16339	Johannes_Brahms	60192	Bruce_Springsteen	36.8333	Johannes_Brahms	Bruce_Springsteen	یوهانس_برامس	بروس_اسپرینگستین	Johannes_Brahms	Bruce_Springsteen	Johannes_Brahms	Bruce_Springsteen	ヨハネス・ブラームス	ブルース・スプリングスティーン	Johannes_Brahms	Bruce_Springsteen	Брамс,_Иоганнес	Спрингстин,_Брюс
261	352699	Shah_Rukh_Khan	64962	Fred_Astaire	36.6667	Shah_Rukh_Khan	Fred_Astaire	شاهرخ_خان	فرد_آستر	Shahrukh_Khan	Fred_Astaire	Shah_Rukh_Khan	Fred_Astaire	シャー・ルク・カーン	フレッド・アステア	Shah_Rukh_Khan	Fred_Astaire	Хан,_Шахрух	Фред_Астер
262	5058739	Sweden	3391396	Istanbul	36.5	Schweden	Istanbul	سوئد	استانبول	Suède	Istanbul	Svezia	Istanbul	スウェーデン	イスタンブール	Szwecja	Stambuł	Швеция	Стамбул
263	100254	Arjuna	14533	India	36.4	Arjuna_(Mythologie)	Indien	ارجن	هند	Arjuna	Inde	Arjuna	India	アルジュナ	インド	Ardźuna	Indie	Арджуна	Индия
264	90050	Nefertiti	7515849	Syria	36.2	Nofretete	Syrien	نفرتیتی	سوریه	Néfertiti	Syrie	Nefertiti	Siria	ネフェルティティ	シリア	Nefertiti	Syria	Нефертити	Сирия
265	41188263	Madrid	37527	Alfa_Romeo	36.0	Madrid	Alfa_Romeo	مادرید	آلفا_رومئو	Madrid	Alfa_Romeo	Madrid	Alfa_Romeo	マドリード	アルファロメオ	Madryt	Alfa_Romeo	Мадрид	Alfa_Romeo
266	31717	United_Kingdom	3455	Barbados	35.8333	Vereinigtes_Königreich	Barbados	بریتانیا	باربادوس	Royaume-Uni	Barbade	Regno_Unito	Barbados	イギリス	バルバドス	Wielka_Brytania	Barbados	Великобритания	Барбадос
267	1392092	Italian_Army	37527	Alfa_Romeo	35.5	Esercito_Italiano	Alfa_Romeo	نیروی_زمینی_ایتالیا	آلفا_رومئو	Armée_de_terre_italienne	Alfa_Romeo	Esercito_Italiano	Alfa_Romeo	イタリア陸軍	アルファロメオ		Alfa_Romeo	Сухопутные_войска_Италии	Alfa_Romeo
268	18110	Los_Angeles	60706	National_Collegiate_Athletic_Association	35.4	Los_Angeles	National_Collegiate_Athletic_Association	لس_آنجلس	اتحادیه_ملی_ورزش_دانشگاهی	Los_Angeles	National_Collegiate_Athletic_Association	Los_Angeles	National_Collegiate_Athletic_Association	ロサンゼルス	全米大学体育協会	Los_Angeles	National_Collegiate_Athletic_Association	Лос-Анджелес	Национальная_ассоциация_студенческого_спорта
269	16095	Jimi_Hendrix	5792809	Angelina_Jolie	35.0	Jimi_Hendrix	Angelina_Jolie	جیمی_هندریکس	آنجلینا_جولی	Jimi_Hendrix	Angelina_Jolie	Jimi_Hendrix	Angelina_Jolie	ジミ・ヘンドリックス	アンジェリーナ・ジョリー	Jimi_Hendrix	Angelina_Jolie	Хендрикс,_Джими	Джоли,_Анджелина
270	32152	Ural_Mountains	325953	Pearl_River_(China)	35.0	Ural	Perlfluss	رشته‌کوه_اورال	رود_مروارید_(چین)	Oural	Rivière_des_Perles	Urali	Fiume_delle_Perle	ウラル山脈	珠江	Ural	Rzeka_Perłowa	Уральские_горы	Чжуцзян
271	15852	John_Lennon	352699	Shah_Rukh_Khan	35.0	John_Lennon	Shah_Rukh_Khan	جان_لنون	شاهرخ_خان	John_Lennon	Shahrukh_Khan	John_Lennon	Shah_Rukh_Khan	ジョン・レノン	シャー・ルク・カーン	John_Lennon	Shah_Rukh_Khan	Леннон,_Джон	Хан,_Шахрух
272	20455	Michael_Jordan	27660	Seattle_Mariners	34.75	Michael_Jordan	Seattle_Mariners	مایکل_جردن		Michael_Jordan	Mariners_de_Seattle	Michael_Jordan	Seattle_Mariners	マイケル・ジョーダン	シアトル・マリナーズ	Michael_Jordan	Seattle_Mariners	Джордан,_Майкл	Сиэтл_Маринерс
273	11625	Fyodor_Dostoevsky	55866	Vienna	34.75	Fjodor_Michailowitsch_Dostojewski	Wien	فیودور_داستایفسکی	وین	Fiodor_Dostoïevski	Vienne_(Autriche)	Fëdor_Dostoevskij	Vienna	フョードル・ドストエフスキー	ウィーン	Fiodor_Dostojewski	Wiedeń	Достоевский,_Фёдор_Михайлович	Вена
274	32908	Warsaw	33873	World_Trade_Organization	34.3333	Warschau	Welthandelsorganisation	ورشو	سازمان_تجارت_جهانی	Varsovie	Organisation_mondiale_du_commerce	Varsavia	Organizzazione_mondiale_del_commercio	ワルシャワ	世界貿易機関	Warszawa	Światowa_Organizacja_Handlu	Варшава	Всемирная_торговая_организация
275	22196	Orson_Welles	19344654	BBC	34.25	Orson_Welles	British_Broadcasting_Corporation	اورسن_ولز	بی‌بی‌سی	Orson_Welles	British_Broadcasting_Corporation	Orson_Welles	BBC	オーソン・ウェルズ	英国放送協会	Orson_Welles	BBC	Уэллс,_Орсон	Би-би-си
276	222417	A._R._Rahman	47905	Kolkata	33.6667	A._R._Rahman	Kalkutta	ای.آر._رحمان	کلکته	Allah_Rakha_Rahman	Calcutta	A._R._Rahman	Calcutta	A・R・ラフマーン	コルカタ	A.R._Rahman	Kolkata	Рахман,_Алла_Ракха	Калькутта
277	49031	River_Thames	581172	BBC_Worldwide	33.5	Themse		تیمز	بی‌بی‌سی_جهانی	Tamise	BBC_Worldwide	Tamigi	BBC_Worldwide	テムズ川	BBCワールドワイド	Tamiza	BBC_Worldwide	Темза	
278	180542	Himeji_Castle	61603	Gondor	33.5	Burg_Himeji	Gondor	قلعه_هیمه‌جی	گاندور	Château_de_Himeji	Gondor	Castello_di_Himeji	Gondor	姫路城	ゴンドール	Zamek_Himeji	Gondor	Замок_Химэдзи	Гондор
279	339	Ayn_Rand	15641	Joseph_Stalin	33.25	Ayn_Rand	Josef_Stalin	آین_رند	ژوزف_استالین	Ayn_Rand	Joseph_Staline	Ayn_Rand	Iosif_Stalin	アイン・ランド	ヨシフ・スターリン	Ayn_Rand	Józef_Stalin	Айн_Рэнд	Сталин,_Иосиф_Виссарионович
280	60706	National_Collegiate_Athletic_Association	287713	United_States_Olympic_&_Paralympic_Committee	33.0	National_Collegiate_Athletic_Association	United_States_Olympic_Committee	اتحادیه_ملی_ورزش_دانشگاهی	کمیته_المپیک_ایالات_متحده	National_Collegiate_Athletic_Association	Comité_olympique_des_États-Unis	National_Collegiate_Athletic_Association	Comitato_Olimpico_degli_Stati_Uniti	全米大学体育協会	アメリカオリンピック委員会	National_Collegiate_Athletic_Association		Национальная_ассоциация_студенческого_спорта	Олимпийский_и_паралимпийский_комитет_США
281	241636	Cao_Cao	3395	Gautama_Buddha	33.0	Cao_Cao	Siddhartha_Gautama	سائو_سائو	گوتاما_بودا	Cao_Cao	Siddhartha_Gautama	Cáo_Cāo	Gautama_Buddha	曹操	釈迦	Cao_Cao	Budda_Siakjamuni	Цао_Цао	Будда_Шакьямуни
282	19985712	Small_Business_Administration	18173	List_of_libertarian_political_parties	33.0	Small_Business_Administration		اداره_کسب‌وکارهای_کوچک		Small_Business_Administration	Parti_libertarien	Agenzia_per_le_piccole_imprese						Управление_по_делам_малого_бизнеса_(США)	Список_либертарианских_политических_партий
283	649484	Rosario_Dawson	5042481	Cuba	32.6667	Rosario_Dawson	Kuba	رزاریو_داوسون	کوبا	Rosario_Dawson	Cuba	Rosario_Dawson	Cuba	ロザリオ・ドーソン	キューバ	Rosario_Dawson	Kuba	Доусон,_Розарио	Куба
284	42179	Mount_Everest	1037672	Grand_Teton	32.6	Mount_Everest	Grand_Teton	کوه_اورست		Everest	Grand_Teton	Everest	Grand_Teton	エベレスト	グランド・ティトン	Mount_Everest	Grand_Teton	Джомолунгма	
285	6293	Cairo	7515928	Iraq	32.5	Kairo	Irak	قاهره	عراق	Le_Caire	Irak	Il_Cairo	Iraq	カイロ	イラク	Kair	Irak	Каир	Ирак
286	52627	Antonio_Banderas	68187	FC_Barcelona	32.1667	Antonio_Banderas	FC_Barcelona	آنتونیو_باندراس	باشگاه_فوتبال_بارسلونا	Antonio_Banderas	FC_Barcelone_(football)	Antonio_Banderas	Futbol_Club_Barcelona	アントニオ・バンデラス	FCバルセロナ	Antonio_Banderas	FC_Barcelona	Бандерас,_Антонио	Барселона_(футбольный_клуб)
287	18426501	Harvard_University	335244	Goldman_Sachs	32.1667	Harvard_University	Goldman_Sachs	دانشگاه_هاروارد	گلدمن_ساکس	Université_Harvard	Goldman_Sachs	Università_di_Harvard	Goldman_Sachs	ハーバード大学	ゴールドマン・サックス	Uniwersytet_Harvarda	Goldman_Sachs	Гарвардский_университет	Goldman_Sachs
288	44634	Tennessee_Williams	8300	Doris_Day	32.0	Tennessee_Williams	Doris_Day	تنسی_ویلیامز	دوریس_دی	Tennessee_Williams	Doris_Day	Tennessee_Williams	Doris_Day	テネシー・ウィリアムズ	ドリス・デイ	Tennessee_Williams	Doris_Day	Уильямс,_Теннесси	Дэй,_Дорис
289	381075	Moscow_Kremlin	4790115	White_House_Correspondents'_Association	32.0	Moskauer_Kreml	White_House_Correspondents’_Association	کرملین_مسکو		Kremlin_de_Moscou	Association_des_correspondants_de_la_Maison-Blanche	Cremlino_di_Mosca		クレムリン	ホワイトハウス記者協会	Kreml_moskiewski		Московский_Кремль	
290	171166	Nepal	27421	Sudan	31.6667	Nepal	Sudan	نپال	سودان	Népal	Soudan	Nepal	Sudan	ネパール	スーダン	Nepal	Sudan	Непал	Судан
291	11015252	Vladimir_Lenin	89659	Aeroflot	31.6	Wladimir_Iljitsch_Lenin	Aeroflot	ولادیمیر_لنین	آئروفلوت	Vladimir_Ilitch_Lénine	Aeroflot	Lenin	Aeroflot	ウラジーミル・レーニン	アエロフロート・ロシア航空	Włodzimierz_Lenin	Aerofłot	Ленин,_Владимир_Ильич	Аэрофлот_—_Российские_авиалинии
292	211271	Bogotá	146720	Drug_Enforcement_Administration	31.2	Bogotá	Drug_Enforcement_Administration	بوگوتا	اداره_مبارزه_با_مواد_مخدر_آمریکا	Bogota	Drug_Enforcement_Administration	Bogotà	Drug_Enforcement_Administration	ボゴタ	麻薬取締局	Bogota	Drug_Enforcement_Administration	Богота	Управление_по_борьбе_с_наркотиками
293	365927	Mount_Kenya	85232	Lagos	30.6	Mount-Kenya-Massiv	Lagos	کوه_کنیا	لاگوس	Mont_Kenya	Lagos	Monte_Kenya	Lagos	ケニア山	ラゴス	Kenia_(góra)	Lagos	Кения_(гора)	Лагос
294	23275	Pythagoras	26977	Stanford_University	30.6	Pythagoras	Stanford_University	فیثاغورس	دانشگاه_استنفورد	Pythagore	Université_Stanford	Pitagora	Università_di_Stanford	ピタゴラス	スタンフォード大学	Pitagoras	Uniwersytet_Stanforda	Пифагор	Стэнфордский_университет
295	11125639	Turkey	635790	United_Nations_Human_Rights_Council	30.4	Türkei	UN-Menschenrechtsrat	ترکیه	شورای_حقوق‌بشر_سازمان_ملل_متحد	Turquie	Conseil_des_droits_de_l'homme_des_Nations_unies	Turchia	Consiglio_per_i_diritti_umani_delle_Nazioni_Unite	トルコ	国際連合人権理事会	Turcja	Rada_Praw_Człowieka_ONZ	Турция	Совет_по_правам_человека_(ООН)
296	265949	Qianlong_Emperor	60827	Cleopatra	30.1667	Qianlong	Kleopatra_VII.	امپراتور_چیان‌لونگ	کلئوپاترا	Qianlong	Cléopâtre_VII	Qianlong	Cleopatra	乾隆帝	クレオパトラ7世	Qianlong	Kleopatra	Цяньлун	Клеопатра
297	142715	Emirates_(airline)	7664801	3M	30.0	Emirates	3M	هواپیمایی_امارات	تری‌ام	Emirates	3M	Emirates	3M	エミレーツ航空	3M	Emirates	3M	Emirates_(авиакомпания)	3M
298	3395	Gautama_Buddha	301088	Vatican_Hill	30.0	Siddhartha_Gautama	Vatikanischer_Hügel	گوتاما_بودا		Siddhartha_Gautama	Vatican_(colline)	Gautama_Buddha	Colle_Vaticano	釈迦		Budda_Siakjamuni	Wzgórze_Watykańskie	Будда_Шакьямуни	Ватиканский_холм
299	14532	Italy	282752	National_Endowment_for_the_Arts	29.75	Italien	National_Endowment_for_the_Arts	ایتالیا	موقوفه_ملی_هنرها	Italie	National_Endowment_for_the_Arts	Italia	National_Endowment_for_the_Arts	イタリア		Włochy	National_Endowment_for_the_Arts	Италия	
